ENSGALT00000025035.6	JAKMIP1.p1	98.3	841	0	1	1	2481	1	841	0.0e+00	1223.8
ENSGALT00000097241.1	JAKMIP1.p1	99.7	605	2	0	1	1815	1	605	5.2e-236	814.3
ENSGALT00000005245.6	SLC45A2.p1	100.0	544	0	0	1	1632	1	544	2.5e-311	1064.3
ENSGALT00000073874.2	RCC1.p1	100.0	418	0	0	1	1254	1	418	7.0e-245	843.2
ENSGALT00000061658.2	DCTN2.p1	99.5	377	0	1	1	1125	1	377	2.2e-203	705.3
ENSGALT00000051606.2	DCTN2.p1	99.5	405	0	1	1	1209	1	405	5.4e-218	753.8
ENSGALT00000057088.2	DCTN2.p1	93.8	405	0	1	1	1140	1	405	3.0e-202	701.4
ENSGALT00000056012.2	DCTN2.p1	100.0	405	0	0	1	1215	1	405	2.6e-220	761.5
ENSGALT00000057320.2	DCTN2.p1	98.8	403	0	1	1	1194	1	403	4.2e-215	744.2
ENSGALT00000007603.5	ODF2.p1	99.6	790	3	0	241	2610	34	823	8.9e-234	807.4
ENSGALT00000073394.2	ODF2.p1	99.9	698	1	0	1	2094	1	698	2.6e-242	835.5
ENSGALT00000063763.2	WAC.p1	100.0	647	0	0	1	1941	1	647	6.5e-298	1020.0
ENSGALT00000083326.2	COL12A1.p1	100.0	3123	0	0	1	9369	1	3123	0.0e+00	5600.8
ENSGALT00000064658.2	COL12A1.p1	100.0	2943	0	0	1	8829	1	2943	0.0e+00	5479.8
ENSGALT00000025640.6	COL12A1.p1	100.0	3063	0	0	1	9189	1	3063	0.0e+00	5481.8
ENSGALT00000028099.6	RXFP3.p1	100.0	447	0	0	1	1341	1	447	2.8e-239	824.7
ENSGALT00000104216.1	ZNF185L.p1	100.0	896	0	0	1	2688	1	896	0.0e+00	1554.7
ENSGALT00000092739.1	ZNF185L.p1	96.0	871	0	2	1	2508	26	896	0.0e+00	1420.2
ENSGALT00000105675.1	ZNF185L.p1	95.8	871	0	2	1	2502	26	896	0.0e+00	1411.0
ENSGALT00000053184.2	COMMD9.p1	100.0	200	0	0	1	600	6	205	1.5e-107	386.0
ENSGALT00000092000.1	VPS13C.p1	92.1	3765	108	20	1	10764	1	3753	0.0e+00	6394.3
ENSGALT00000104306.1	VPS13C.p1	92.1	3765	108	20	1	10761	1	3753	0.0e+00	6394.3
ENSGALT00000005871.8	VPS13C.p1	92.8	3755	91	16	1	10728	1	3753	0.0e+00	6447.5
ENSGALT00000102295.1	VPS13C.p1	91.3	3765	106	21	1	10671	1	3753	0.0e+00	6378.9
ENSGALT00000106568.1	VPS13C.p1	91.9	3757	87	18	1	10632	1	3753	0.0e+00	6367.3
ENSGALT00000096890.1	VPS13C.p1	92.2	3625	100	18	1	10344	1	3620	0.0e+00	6166.3
ENSGALT00000077523.3	ZFAND2B.p1	100.0	268	0	0	664	1467	1	268	1.1e-135	480.7
ENSGALT00000049444.2	TRMT1L.p1	98.3	764	13	0	1	2292	26	789	0.0e+00	1505.7
ENSGALT00000098979.1	SMARCD2.p1	100.0	381	0	0	1	1143	124	504	4.2e-220	760.8
ENSGALT00000069432.2	SMARCD2.p1	99.8	449	1	0	91	1437	56	504	1.7e-258	888.6
ENSGALT00000101251.1	SMARCD2.p1	96.2	446	16	1	1	1338	60	504	4.8e-244	840.5
ENSGALT00000003431.7	ARHGEF4.p1	87.2	537	2	2	1	1410	1724	2260	3.7e-269	924.1
ENSGALT00000003431.7	ARHGEF4.p1	100.0	19	0	0	1413	1469	2261	2279	4.8e-03	40.0
ENSGALT00000106273.1	ARHGEF4.p1	93.3	490	28	2	58	1512	1771	2260	8.2e-267	916.4
ENSGALT00000106273.1	ARHGEF4.p1	100.0	19	0	0	1515	1571	2261	2279	5.2e-03	40.0
ENSGALT00000101466.1	ARHGEF4.p1	94.7	472	11	2	1	1374	1789	2260	5.0e-263	903.7
ENSGALT00000101466.1	ARHGEF4.p1	100.0	19	0	0	1377	1433	2261	2279	4.7e-03	40.0
ENSGALT00000104476.1	ARHGEF4.p1	92.3	430	28	2	49	1323	1831	2260	8.6e-228	786.6
ENSGALT00000104476.1	ARHGEF4.p1	100.0	19	0	0	1326	1382	2261	2279	4.5e-03	40.0
ENSGALT00000096522.1	ARHGEF4.p1	99.8	431	1	0	7	1299	1772	2202	5.0e-257	883.6
ENSGALT00000056719.3	BAMBI.p1	100.0	260	0	0	1	780	1	260	7.4e-152	533.5
ENSGALT00000107194.1	C4H4ORF50.p1	98.8	1626	0	1	1	4821	1	1626	0.0e+00	2656.7
ENSGALT00000049276.2	LDLRAD3.p1	99.7	350	0	1	1	1050	1	349	1.2e-157	553.1
ENSGALT00000098828.1	LDLRAD3.p1	84.1	289	45	1	127	993	62	349	2.4e-115	412.5
ENSGALT00000010359.3	PDPK1.p1	100.0	557	0	0	1	1671	1	557	0.0e+00	1131.3
ENSGALT00000075218.2	PDPK1.p1	100.0	530	0	0	1	1590	28	557	0.0e+00	1080.1
ENSGALT00000039767.4	TMEM199.p1	100.0	195	0	0	1	585	1	195	1.2e-98	356.3
ENSGALT00000104214.1	PHACTR4.p1	78.4	116	25	0	79	426	569	684	3.3e-29	125.2
ENSGALT00000053390.2	PHACTR4.p1	85.3	211	20	1	1	600	474	684	2.9e-71	265.4
ENSGALT00000057958.2	A2M.p1	55.0	456	202	2	1	1368	237	689	6.0e-142	501.5
ENSGALT00000067893.2	PTGES2.p1	100.0	351	0	0	1	1053	2	352	1.8e-201	698.7
ENSGALT00000073991.2	SLAINL.p1	100.0	658	0	0	1	1974	341	998	0.0e+00	1146.0
ENSGALT00000094526.1	SLAINL.p1	92.4	658	0	1	1	1824	341	998	3.2e-299	1024.2
ENSGALT00000051687.2	FJX1.p1	100.0	385	0	0	1	1155	1	385	1.5e-193	672.5
ENSGALT00000107470.1	Langereis.p1	100.0	828	0	0	64	2547	1	828	0.0e+00	1643.2
ENSGALT00000051888.2	Langereis.p1	89.7	835	59	5	241	2685	1	828	0.0e+00	1448.7
ENSGALT00000077690.2	ADGRL3.p1	100.0	1247	0	0	1	3741	1	1247	0.0e+00	2455.6
ENSGALT00000062560.2	ADGRL3.p1	100.0	1247	0	0	1	3741	1	1247	0.0e+00	2455.6
ENSGALT00000080549.2	ADGRL3.p1	99.3	1247	0	1	1	3714	1	1247	0.0e+00	2426.4
ENSGALT00000057115.2	ADGRL3.p1	98.2	1247	0	2	1	3675	1	1247	0.0e+00	2392.5
ENSGALT00000081609.2	ADGRL3.p1	100.0	1204	0	0	1	3612	1	1204	0.0e+00	2370.1
ENSGALT00000018468.6	ADGRL3.p1	98.0	1236	21	1	1	3708	1	1232	0.0e+00	2373.2
ENSGALT00000049317.2	ADGRL3.p1	96.8	1236	22	3	1	3666	1	1232	0.0e+00	2327.7
ENSGALT00000016542.4	HSP90AB1.p1	99.6	726	3	0	1	2178	1	726	0.0e+00	1271.5
ENSGALT00000060514.2	HSP90AB1.p1	99.6	690	3	0	1	2070	1	690	0.0e+00	1206.0
ENSGALT00000103065.1	A2M.p1	98.6	139	2	0	1	417	1098	1236	1.2e-72	269.6
ENSGALT00000103065.1	A2M.p1	95.2	21	1	0	408	470	1234	1254	9.8e-06	47.4
ENSGALT00000097792.1	A2M.p1	97.8	138	3	0	82	495	1099	1236	1.6e-71	266.2
ENSGALT00000097792.1	A2M.p1	95.2	21	1	0	486	548	1234	1254	1.1e-05	47.4
ENSGALT00000094598.1	A2M.p1	94.1	118	7	0	31	384	1119	1236	1.3e-57	219.5
ENSGALT00000094598.1	A2M.p1	95.2	21	1	0	375	437	1234	1254	9.1e-06	47.4
ENSGALT00000007637.4	C17H9orf16.p2	100.0	95	0	0	1	285	1	95	8.1e-48	186.4
ENSGALT00000088945.2	PAMR1.p1	100.0	197	0	0	1	591	41	237	1.4e-124	442.6
ENSGALT00000053059.3	SWT1.p1	99.0	793	8	0	37	2415	15	807	0.0e+00	1479.9
ENSGALT00000053059.3	SWT1.p1	100.0	35	0	0	2481	2585	808	842	2.4e-13	75.1
ENSGALT00000005243.6	NECAB2.p1	100.0	272	0	0	733	1548	74	345	9.6e-157	550.8
ENSGALT00000097802.1	NECAB2.p1	97.4	265	5	1	577	1371	57	319	1.4e-144	510.4
ENSGALT00000103747.1	OSGIN1.p1	100.0	493	0	0	1	1479	1	493	9.3e-297	1015.8
ENSGALT00000078093.2	OSGIN1.p1	100.0	493	0	0	1	1479	1	493	9.3e-297	1015.8
ENSGALT00000062395.2	OSGIN1.p1	100.0	493	0	0	1	1479	1	493	9.3e-297	1015.8
ENSGALT00000100791.1	OSGIN1.p1	100.0	493	0	0	1	1479	1	493	9.3e-297	1015.8
ENSGALT00000103795.1	OSGIN1.p1	100.0	493	0	0	1	1479	1	493	9.3e-297	1015.8
ENSGALT00000005262.6	OSGIN1.p1	95.5	516	0	1	1	1548	1	493	8.5e-293	1002.7
ENSGALT00000080306.3	LOC100858796.p1	100.0	475	0	0	1	1425	1	475	3.5e-285	977.2
ENSGALT00000107825.1	LGALS2.p1	100.0	129	0	0	1	387	4	132	8.1e-75	276.6
ENSGALT00000102459.1	LGALS2.p1	100.0	129	0	0	1	387	4	132	8.1e-75	276.6
ENSGALT00000093316.1	LGALS2.p1	100.0	129	0	0	1	387	4	132	8.1e-75	276.6
ENSGALT00000094442.1	LGALS2.p1	100.0	129	0	0	1	387	4	132	8.1e-75	276.6
ENSGALT00000090570.1	LGALS2.p1	100.0	129	0	0	1	387	4	132	8.1e-75	276.6
ENSGALT00000005090.5	LGALS2.p1	100.0	132	0	0	1	396	1	132	2.6e-76	281.6
ENSGALT00000063572.2	LGALS2.p1	100.0	132	0	0	1	396	1	132	2.6e-76	281.6
ENSGALT00000024737.5	CLTA.p1	100.0	216	0	0	1	648	1	216	4.3e-105	377.9
ENSGALT00000090848.1	CLTA.p1	81.3	246	16	1	1	738	1	216	5.3e-99	357.8
ENSGALT00000105858.1	CLTA.p1	88.9	234	8	1	1	702	1	216	4.1e-101	364.8
ENSGALT00000104935.1	CLTA.p1	87.3	228	17	1	1	684	1	216	1.5e-100	362.8
ENSGALT00000005087.6	POLDIP2.p1	100.0	374	0	0	1	1122	1	374	1.7e-226	781.9
ENSGALT00000104947.1	ADAMTS12.p1	100.0	1544	0	0	10	4641	38	1581	0.0e+00	3261.1
ENSGALT00000101261.1	ADAMTS12.p1	100.0	1581	0	0	1	4743	1	1581	0.0e+00	3342.4
ENSGALT00000005219.6	ADAMTS12.p1	97.0	1581	0	1	1	4599	1	1581	0.0e+00	3212.6
ENSGALT00000003405.5	FAM168B.p1	100.0	196	0	0	1	588	23	218	9.2e-46	180.6
ENSGALT00000012805.6	PAMR1.p1	97.6	335	8	0	193	1197	445	779	2.4e-194	675.2
ENSGALT00000012805.6	PAMR1.p1	100.0	43	0	0	3	131	359	401	7.1e-21	99.0
ENSGALT00000012805.6	PAMR1.p1	86.1	36	5	0	131	238	424	459	8.7e-11	65.5
ENSGALT00000093174.1	A2M.p1	89.8	88	9	0	67	330	795	882	7.9e-40	160.6
ENSGALT00000020877.6	RIOK1.p1	100.0	257	0	0	1	771	314	570	1.1e-112	403.3
ENSGALT00000104803.1	RIOK1.p1	100.0	257	0	0	1	771	314	570	1.1e-112	403.3
ENSGALT00000102311.1	RIOK1.p1	96.9	326	0	1	1	948	245	570	2.5e-146	515.4
ENSGALT00000106366.1	A2ML3.p1	99.1	115	1	0	94	438	1	115	1.8e-61	232.6
ENSGALT00000106366.1	A2ML3.p1	100.0	22	0	0	441	506	117	138	1.9e-07	53.1
ENSGALT00000073006.2	SLC1A2.p1	100.0	555	0	0	1	1665	1	555	2.3e-307	1051.2
ENSGALT00000000469.6	PSMC5.p1	100.0	412	0	0	1	1236	1	412	2.5e-231	798.1
ENSGALT00000106629.1	PSMC5.p1	100.0	395	0	0	1	1185	1	395	8.5e-222	766.5
ENSGALT00000090726.1	PSMC5.p1	93.0	412	0	1	1	1149	1	412	1.1e-209	726.1
ENSGALT00000098349.1	RBM6.p1	98.8	882	10	1	796	3441	136	1016	0.0e+00	1328.2
ENSGALT00000048024.2	RBM6.p1	99.3	916	5	1	796	3543	136	1050	0.0e+00	1401.3
ENSGALT00000098770.1	RBM6.p1	95.6	915	10	1	796	3450	136	1050	0.0e+00	1403.7
ENSGALT00000093107.1	RBM6.p1	97.9	913	7	2	775	3480	139	1050	0.0e+00	1378.6
ENSGALT00000095298.1	RBM6.p1	99.3	806	5	1	796	3213	136	940	0.0e+00	1186.4
ENSGALT00000090633.1	PLCH1.p1	94.3	1710	11	5	1	4872	1	1710	0.0e+00	3134.7
ENSGALT00000094525.1	PLCH1.p1	92.2	1710	11	6	1	4764	1	1710	0.0e+00	3041.5
ENSGALT00000092086.1	PLCH1.p1	95.4	1686	12	4	31	4890	25	1710	0.0e+00	3130.9
ENSGALT00000095345.1	PLCH1.p1	92.2	1686	12	5	31	4728	25	1710	0.0e+00	3003.4
ENSGALT00000016784.6	PLCH1.p1	99.7	990	1	1	31	2994	25	1014	0.0e+00	1978.4
ENSGALT00000101040.1	A2M.p1	100.0	82	0	0	1	246	963	1044	4.8e-44	174.1
ENSGALT00000096132.1	FAM76A.p1	98.8	249	3	0	1	747	1	249	8.6e-115	411.0
ENSGALT00000057744.2	FAM76A.p1	86.9	352	2	1	1	1056	1	308	4.7e-117	418.3
ENSGALT00000108142.1	PPIL1.p2	100.0	75	0	0	58	282	1	75	1.6e-41	167.2
ENSGALT00000108142.1	PPIL1.p2	100.0	74	0	0	399	620	75	148	8.2e-38	154.8
ENSGALT00000053961.2	PPIL1.p2	100.0	148	0	0	58	501	1	148	1.6e-86	315.8
ENSGALT00000095170.1	DPYSL3.p1	99.8	558	1	0	37	1710	14	571	0.0e+00	1092.0
ENSGALT00000012260.6	DPYSL3.p1	99.8	571	1	0	1	1713	1	571	0.0e+00	1119.0
ENSGALT00000063194.2	DPYSL3.p1	99.8	558	1	0	292	1965	14	571	0.0e+00	1091.6
ENSGALT00000005236.6	CRTC1.p1	100.0	621	0	0	1	1863	1	621	0.0e+00	1152.1
ENSGALT00000066211.2	CRTC1.p1	94.5	621	0	1	1	1761	1	621	3.2e-314	1074.3
ENSGALT00000079418.3	RPS26.p1	98.0	50	1	0	152	3	3	52	4.7e-22	100.1
ENSGALT00000058874.3	LOC431322.p1	100.0	107	0	0	1	321	11	117	3.1e-56	214.5
ENSGALT00000007031.6	DIABLO.p1	99.1	226	2	0	46	723	56	281	5.5e-101	364.4
ENSGALT00000097452.1	SLC35B2.p1	100.0	426	0	0	1	1278	143	568	7.9e-244	839.7
ENSGALT00000016540.7	SLC35B2.p1	100.0	432	0	0	142	1437	137	568	7.8e-248	853.2
ENSGALT00000105364.1	SLC35B2.p1	100.0	426	0	0	1	1278	143	568	7.9e-244	839.7
ENSGALT00000096179.1	SLC35B2.p1	100.0	426	0	0	1	1278	143	568	7.9e-244	839.7
ENSGALT00000005527.5	Sld5.p1	100.0	289	0	0	1	867	1	289	5.1e-170	594.0
ENSGALT00000099091.1	Sld5.p1	100.0	289	0	0	58	924	1	289	7.1e-170	593.6
ENSGALT00000021845.6	DNAH5L.p1	99.9	4664	0	1	1	13974	1	4664	0.0e+00	9131.5
ENSGALT00000088981.2	ENS-3.p1	32.0	732	453	16	247	2373	4	713	3.8e-106	383.3
ENSGALT00000004993.6	SRR.p1	97.6	207	5	0	88	708	128	334	1.8e-109	392.5
ENSGALT00000004993.6	SRR.p1	100.0	38	0	0	3	116	98	135	1.2e-15	80.9
ENSGALT00000024727.4	NANS.p1	100.0	360	0	0	1	1080	1	360	4.8e-210	727.2
ENSGALT00000030118.5	TRPC4.p1	100.0	975	0	0	1	2925	1	975	0.0e+00	1911.7
ENSGALT00000053338.2	LOC431323.p1	100.0	108	0	0	1	324	9	116	1.2e-26	116.3
ENSGALT00000044480.4	B3GNT4.p1	100.0	353	0	0	46	1104	7	359	3.8e-210	727.6
ENSGALT00000031654.4	COX7A2.p1	100.0	84	0	0	1	252	20	103	2.9e-41	164.5
ENSGALT00000054851.2	LOC112531794.p1	99.2	374	3	0	16	1137	118	491	7.1e-220	760.0
ENSGALT00000015583.6	TLL1.p1	100.0	1010	0	0	1	3030	1	1010	0.0e+00	2172.5
ENSGALT00000086496.2	TLL1.p1	100.0	958	0	0	250	3123	53	1010	0.0e+00	2060.0
ENSGALT00000064925.2	PIN1.p1	99.2	126	1	0	1	378	1	126	1.4e-68	256.1
ENSGALT00000009716.5	PITPNM3.p1	97.9	964	2	1	82	2973	10	955	0.0e+00	1826.6
ENSGALT00000106617.1	PITPNM3.p1	98.1	951	0	1	1	2853	23	955	0.0e+00	1798.5
ENSGALT00000090534.1	PITPNM3.p1	100.0	955	0	0	1	2865	1	955	0.0e+00	1857.4
ENSGALT00000066448.2	PITPNM3.p1	97.9	853	0	1	145	2703	121	955	0.0e+00	1612.4
ENSGALT00000087063.2	MED6.p1	100.0	247	0	0	1	741	1	247	3.6e-132	468.0
ENSGALT00000081607.2	UBL5.p1	100.0	74	0	0	222	1	31	104	1.6e-38	155.2
ENSGALT00000090870.1	WNK1.p1	98.8	2603	6	2	235	7989	79	2674	0.0e+00	3751.1
ENSGALT00000105411.1	WNK1.p1	97.7	2596	5	2	235	7854	79	2674	0.0e+00	3655.9
ENSGALT00000107160.1	WNK1.p1	94.2	2596	9	5	235	7596	79	2674	0.0e+00	3485.7
ENSGALT00000094814.1	WNK1.p1	89.9	2603	8	3	235	7302	79	2674	0.0e+00	3242.2
ENSGALT00000092466.1	WNK1.p1	83.7	2603	12	4	235	6828	79	2674	0.0e+00	2890.9
ENSGALT00000021209.6	WNK1.p1	89.6	2596	2	2	235	7221	79	2674	0.0e+00	3223.0
ENSGALT00000103756.1	WNK1.p1	87.6	2596	9	4	235	7083	79	2674	0.0e+00	3079.7
ENSGALT00000046594.2	TTC9.p2	99.0	209	2	0	1	627	6	214	3.1e-108	388.3
ENSGALT00000049187.2	LOC431324.p2	100.0	99	0	0	1	297	1	99	5.3e-34	140.6
ENSGALT00000073474.2	CELSR2.p1	99.0	2651	1	1	157	8109	1	2625	0.0e+00	4944.8
ENSGALT00000071613.2	CELSR2.p1	100.0	2625	0	0	157	8031	1	2625	0.0e+00	4961.0
ENSGALT00000097711.1	CIZ1.p1	95.7	633	0	1	94	1911	50	682	0.0e+00	1112.8
ENSGALT00000054954.2	CIZ1.p1	100.0	567	0	0	73	1773	50	616	1.5e-309	1058.5
ENSGALT00000098117.1	CIZ1.p1	90.3	692	3	1	73	1956	50	741	0.0e+00	1108.6
ENSGALT00000096498.1	CYSP1L.p1	98.7	151	2	0	190	642	125	275	1.6e-89	326.2
ENSGALT00000100319.1	BTBD7.p1	100.0	1160	0	0	1	3480	1	1160	0.0e+00	2263.8
ENSGALT00000082580.2	BTBD7.p1	96.7	1160	0	1	1	3366	1	1160	0.0e+00	2169.8
ENSGALT00000067625.2	BTBD7.p1	92.0	1160	0	1	1	3201	1	1160	0.0e+00	2028.8
ENSGALT00000011897.6	MAP3K8.p1	100.0	488	0	0	1	1464	1	488	3.2e-289	990.7
ENSGALT00000062035.2	MAP3K8.p1	100.0	488	0	0	1	1464	1	488	3.2e-289	990.7
ENSGALT00000078860.2	MAP3K8.p1	100.0	443	0	0	1	1329	1	443	2.4e-262	901.4
ENSGALT00000095753.1	MAP3K8.p1	100.0	488	0	0	1	1464	1	488	3.2e-289	990.7
ENSGALT00000083221.2	CRMP1.p1	100.0	573	0	0	1	1719	1	573	0.0e+00	1155.6
ENSGALT00000074566.3	CRMP1.p1	100.0	560	0	0	373	2052	14	573	0.0e+00	1127.9
ENSGALT00000062983.2	GGA1.p1	100.0	666	0	0	1	1998	1	666	0.0e+00	1173.7
ENSGALT00000107201.1	ENS-3.p1	33.6	889	541	18	43	2637	4	867	3.0e-143	506.9
ENSGALT00000016537.7	NFKBIE.p1	100.0	356	0	0	1	1068	1	356	2.8e-162	568.5
ENSGALT00000107921.1	NFKBIE.p1	100.0	251	0	0	1	753	1	251	2.7e-123	439.1
ENSGALT00000107921.1	NFKBIE.p1	97.3	37	1	0	854	964	251	287	3.1e-15	80.1
ENSGALT00000049035.2	MAP3K9.p1	100.0	1050	0	0	1	3150	1	1050	0.0e+00	1849.3
ENSGALT00000044281.3	MURC.p1	100.0	358	0	0	1	1074	1	358	3.3e-174	608.2
ENSGALT00000088074.2	IVNS1ABP.p1	100.0	418	0	0	1	1254	1	418	5.3e-244	840.9
ENSGALT00000073978.2	IVNS1ABP.p1	100.0	418	0	0	1	1254	1	418	5.3e-244	840.9
ENSGALT00000021873.6	LOC100857883.p1	72.4	471	58	5	1	1389	112	518	4.1e-193	671.4
ENSGALT00000101919.1	LOC100857883.p1	74.4	403	31	5	1	1185	112	450	1.3e-165	580.1
ENSGALT00000024720.6	TRIM14.p1	99.8	434	1	0	1	1302	6	439	8.6e-262	899.4
ENSGALT00000097755.1	ATG9A.p1	97.3	850	13	1	1	2550	1	840	0.0e+00	1640.9
ENSGALT00000019038.4	ATG9A.p1	97.3	851	13	1	1	2553	1	841	0.0e+00	1641.7
ENSGALT00000020869.7	DSP.p1	78.4	2862	21	4	1	8586	1	2264	0.0e+00	2997.2
ENSGALT00000016534.5	TMEM151B.p1	100.0	486	0	0	70	1527	24	509	2.6e-294	1007.7
ENSGALT00000087818.2	VAMP7.p1	100.0	221	0	0	1	663	1	221	1.4e-111	399.4
ENSGALT00000032338.4	VAMP7.p1	100.0	221	0	0	1	663	1	221	1.4e-111	399.4
ENSGALT00000025629.5	TMEM30A.p1	99.7	373	1	0	1	1119	1	373	3.7e-213	737.6
ENSGALT00000082733.2	FTSJ3.p1	99.6	806	3	0	1	2418	1	806	0.0e+00	1223.4
ENSGALT00000009286.5	ARFGAP1.p1	99.8	484	1	0	220	1671	2	485	2.0e-247	852.0
ENSGALT00000071917.2	ARFGAP1.p1	94.3	494	18	1	220	1701	2	485	3.6e-244	841.3
ENSGALT00000100399.1	ARFGAP1.p1	88.6	430	17	2	1	1224	66	485	7.9e-193	670.2
ENSGALT00000057823.2	ARFGAP1.p1	92.9	420	11	1	1	1203	66	485	7.8e-201	696.8
ENSGALT00000016530.6	TCTE1.p1	100.0	283	0	0	1	849	1	283	2.6e-171	599.0
ENSGALT00000103142.1	FILIP1.p1	100.0	1123	0	0	1	3369	1	1123	0.0e+00	1386.3
ENSGALT00000051109.2	FILIP1.p1	100.0	1163	0	0	1	3489	1	1163	0.0e+00	1453.3
ENSGALT00000055305.2	MTMR3.p1	100.0	1198	0	0	1	3594	1	1198	0.0e+00	2449.9
ENSGALT00000013063.6	MTMR3.p1	99.3	1207	0	1	154	3774	1	1198	0.0e+00	2443.3
ENSGALT00000067113.2	MTMR3.p1	96.2	1207	0	2	154	3663	1	1198	0.0e+00	2352.8
ENSGALT00000082958.2	MTMR3.p1	98.4	1218	0	2	1	3654	1	1198	0.0e+00	2435.6
ENSGALT00000066809.2	MTMR3.p1	100.0	1198	0	0	94	3687	1	1198	0.0e+00	2449.9
ENSGALT00000024714.5	RNF38.p1	99.5	382	2	0	1	1146	257	638	6.6e-201	697.2
ENSGALT00000024714.5	RNF38.p1	100.0	19	0	0	1137	1193	669	687	2.3e-04	44.3
ENSGALT00000096852.1	RNF38.p1	100.0	345	0	0	1	1035	343	687	1.3e-183	639.4
ENSGALT00000013830.7	CACNA2D1.p1	100.0	1083	0	0	1	3249	1	1083	0.0e+00	2198.3
ENSGALT00000103084.1	CACNA2D1.p1	98.3	1078	4	1	1	3234	1	1064	0.0e+00	2145.5
ENSGALT00000096972.1	CACNA2D1.p1	99.3	1050	2	1	1	3150	1	1045	0.0e+00	2112.8
ENSGALT00000106063.1	CACNA2D1.p1	98.2	1063	0	1	1	3189	1	1044	0.0e+00	2110.1
ENSGALT00000096358.1	CACNA2D1.p1	99.4	1049	1	1	1	3147	1	1044	0.0e+00	2112.4
ENSGALT00000094092.1	CACNA2D1.p1	94.4	1049	1	2	1	2988	1	1044	0.0e+00	1984.1
ENSGALT00000098898.1	CACNA2D1.p1	100.0	985	0	0	37	2991	99	1083	0.0e+00	2011.9
ENSGALT00000085105.2	POLR1D.p2	98.6	70	1	0	100	309	34	103	4.5e-36	147.5
ENSGALT00000005203.6	TARS.p1	100.0	712	0	0	241	2376	1	712	0.0e+00	1479.2
ENSGALT00000095116.1	OLFM2.p1	86.0	443	18	4	1	1314	1	404	1.7e-212	735.7
ENSGALT00000092359.1	MYO7A.p1	98.9	2197	0	2	19	6552	45	2235	0.0e+00	3994.1
ENSGALT00000073257.2	MYO7A.p1	99.1	2191	0	1	19	6534	45	2235	0.0e+00	3998.7
ENSGALT00000004908.6	SMG6.p1	100.0	1426	0	0	82	4359	1	1426	0.0e+00	2653.6
ENSGALT00000084999.2	SMG6.p1	99.4	1243	5	2	82	3804	1	1243	0.0e+00	2271.1
ENSGALT00000005046.6	TSR1.p1	100.0	805	0	0	1	2415	1	805	0.0e+00	1500.0
ENSGALT00000058580.2	TSR1.p1	100.0	810	0	0	1	2430	1	810	0.0e+00	1506.9
ENSGALT00000077825.2	Indian.p1	100.0	257	0	0	1	771	1	257	3.9e-139	492.7
ENSGALT00000059478.2	Indian.p1	100.0	397	0	0	1	1191	1	397	1.1e-218	756.1
ENSGALT00000107186.1	IL9R.p1	100.0	482	0	0	1	1446	1	482	4.8e-290	993.4
ENSGALT00000092332.1	IL9R.p1	100.0	394	0	0	1	1182	89	482	1.1e-231	799.3
ENSGALT00000010324.5	IL9R.p1	100.0	270	0	0	1	810	1	270	5.3e-164	573.9
ENSGALT00000095894.1	IL9R.p1	100.0	394	0	0	1	1182	89	482	1.1e-231	799.3
ENSGALT00000102042.1	IL9R.p1	100.0	394	0	0	1	1182	89	482	1.1e-231	799.3
ENSGALT00000000384.7	A2ML4.p1	100.0	1475	0	0	1	4425	36	1510	0.0e+00	2917.1
ENSGALT00000099081.1	PPM1K.p1	100.0	373	0	0	1	1119	46	418	5.0e-218	753.8
ENSGALT00000018386.5	PPM1K.p1	100.0	373	0	0	1	1119	46	418	5.0e-218	753.8
ENSGALT00000093897.1	PPM1K.p1	100.0	180	0	0	1	540	46	225	1.3e-101	366.3
ENSGALT00000095404.1	TUT1.p1	27.2	486	319	9	196	1605	59	525	9.6e-51	198.7
ENSGALT00000011888.5	TUT1.p1	27.2	486	319	9	169	1578	59	525	9.4e-51	198.7
ENSGALT00000078166.2	FREM2.p1	100.0	2932	0	0	712	9507	1	2932	0.0e+00	5703.3
ENSGALT00000090506.1	LOC101752260.p1	100.0	51	0	0	460	308	1	51	7.5e-20	96.3
ENSGALT00000044848.3	SHB.p1	100.0	456	0	0	1	1368	94	549	2.5e-264	907.9
ENSGALT00000106971.1	SHB.p1	100.0	395	0	0	1	1185	94	488	7.7e-228	786.6
ENSGALT00000005232.7	SLC38A8.p1	84.3	485	9	4	13	1266	1	485	7.4e-218	753.4
ENSGALT00000103673.1	SLC38A8.p1	83.0	376	11	3	1	969	110	485	2.8e-164	575.1
ENSGALT00000092192.1	SLC38A8.p1	72.9	347	61	7	1	987	110	441	2.7e-130	462.2
ENSGALT00000079270.2	HIC1.p1	100.0	666	0	0	1	1998	1	666	2.1e-304	1041.6
ENSGALT00000093827.1	ANKZF1.p1	95.6	721	24	1	1	2139	1	721	0.0e+00	1155.6
ENSGALT00000018493.6	ANKZF1.p1	94.8	617	24	1	1	1827	1	617	7.9e-305	1043.1
ENSGALT00000018493.6	ANKZF1.p1	100.0	41	0	0	1946	2068	681	721	1.9e-19	95.1
ENSGALT00000055333.2	NKAIN4.p1	100.0	209	0	0	1	627	99	307	2.7e-120	428.3
ENSGALT00000020862.7	BMP6.p1	99.8	428	1	0	22	1305	1	428	5.4e-224	773.9
ENSGALT00000102643.1	BMP6.p1	84.3	428	1	1	22	1107	1	428	1.5e-177	619.4
